Age2,Age,Workclass,fnlwgt,Education,Education-num,Marrital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-Per-Week,Native-Country,Income
1,20, Private,209131,0,10, Never-married, Machine-op-inspct, Own-child, White,0,0,0,40, United-States,0
1,32, State-gov,400132,1,13, Married-civ-spouse, Protective-serv, Husband, White,0,0,0,40, United-States,1
1,23, State-gov,278155,1,13, Never-married, Adm-clerical, Own-child, White,0,0,0,40, United-States,0
1,25, Private,139012,1,13, Never-married, Sales, Own-child, Asian-Pac-Islander,0,2174,0,40, Vietnam,0
0,41, Private,178431,0,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander,0,0,0,40, Taiwan,0
0,42, Private,511068,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,7688,0,40, United-States,1
1,18, Private,199039,0,8, Never-married, Sales, Own-child, White,0,594,0,14, United-States,0
1,29, Local-gov,190525,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,1848,60, Germany,1
1,36, Private,115700,0,9, Married-civ-spouse, Sales, Husband, White,0,0,0,50, United-States,0
1,34, Private,167832,0,6, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,34, Private,218164,0,9, Divorced, Craft-repair, Unmarried, White,0,0,0,44, United-States,0
0,48, State-gov,171926,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,15024,0,50, United-States,1
1,36, Self-emp-inc,242080,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,80, United-States,1
0,67, Federal-gov,223257,0,9, Widowed, Other-service, Unmarried, White,0,0,0,40, United-States,0
0,53, Private,386773,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,7298,0,40, United-States,1
0,53, Self-emp-not-inc,105478,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,2415,40, United-States,1
0,45, Private,140644,1,16, Divorced, Prof-specialty, Not-in-family, White,0,0,0,45, United-States,1
1,22, Private,205970,0,6, Separated, Other-service, Unmarried, White,1,0,0,35, United-States,0
1,25, Private,216583,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,43, United-States,0
0,61, Private,162432,0,10, Divorced, Other-service, Not-in-family, White,1,0,0,40, United-States,0
1,31, Local-gov,83671,0,10, Never-married, Adm-clerical, Not-in-family, Black,1,0,0,40, United-States,0
0,47, Self-emp-inc,205100,0,9, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,38, Germany,0
1,31, Private,195750,0,2, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,45, United-States,0
1,17, Private,220562,0,5, Never-married, Sales, Other-relative, Other,1,0,0,32, Mexico,0
1,38, Self-emp-inc,312232,0,10, Married-civ-spouse, Sales, Husband, White,0,0,0,50, United-States,1
1,23, Private,386337,0,9, Married-civ-spouse, Handlers-cleaners, Husband, Black,0,0,0,40, ?,0
0,42, Private,86185,0,10, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo,1,0,0,40, United-States,0
0,78, Private,105586,0,3, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander,0,0,0,36, United-States,0
0,54, Private,103345,1,11, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,1
1,26, Local-gov,150553,1,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander,1,0,0,50, United-States,0
1,30, Private,26009,0,9, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,35, United-States,1
0,46, Private,149388,1,13, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,1
1,26, Private,151626,1,13, Never-married, Prof-specialty, Not-in-family, Black,1,0,0,45, United-States,0
1,30, Private,169583,0,9, Never-married, Sales, Own-child, White,1,0,0,35, United-States,0
0,66, Local-gov,174486,1,16, Married-civ-spouse, Prof-specialty, Husband, Black,0,20051,0,35, Jamaica,1
1,23, Private,160951,0,9, Never-married, Craft-repair, Own-child, Black,0,2597,0,40, United-States,0
1,25, Private,213383,0,10, Never-married, Tech-support, Own-child, White,0,0,0,40, United-States,0
1,32, Self-emp-inc,103078,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,0
1,25, Local-gov,109526,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,38, United-States,0
0,51, Private,142835,0,7, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,40, United-States,0
1,24, State-gov,43475,1,13, Never-married, Prof-specialty, Not-in-family, White,0,0,0,40, United-States,0
1,22, Private,190916,0,10, Never-married, Tech-support, Own-child, White,1,0,0,40, United-States,0
1,28, Private,175987,0,9, Never-married, Exec-managerial, Not-in-family, White,1,0,0,40, United-States,0
1,29, Local-gov,214385,0,7, Divorced, Other-service, Unmarried, Black,1,0,0,20, United-States,0
1,26, Private,192652,1,13, Never-married, Other-service, Own-child, White,0,0,0,40, United-States,0
0,41, Federal-gov,207685,1,13, Never-married, Exec-managerial, Not-in-family, White,0,0,0,40, United-States,1
1,19, Private,143857,0,10, Never-married, Sales, Own-child, White,1,0,0,35, United-States,0
1,39, Private,163392,0,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander,0,0,0,26, ?,0
0,51, Private,310774,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,50, United-States,1
1,29, ?,427965,0,9, Separated, ?, Unmarried, Black,1,0,0,20, United-States,0
1,27, Private,279608,0,3, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,40, Mexico,0
1,33, Private,312881,1,13, Married-civ-spouse, Prof-specialty, Husband, Black,0,0,0,40, United-States,1
1,19, Private,175083,0,9, Never-married, Sales, Own-child, White,1,0,0,8, United-States,0
0,67, ?,132057,0,9, Married-civ-spouse, ?, Husband, Black,0,0,0,20, United-States,0
0,41, Private,32878,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,45, United-States,1
1,29, Federal-gov,360527,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,40, United-States,1
1,28, Private,99478,0,9, Married-civ-spouse, Adm-clerical, Husband, Black,0,0,0,40, United-States,0
1,25, Private,113035,0,10, Never-married, Exec-managerial, Own-child, White,0,0,0,40, United-States,0
1,21, Federal-gov,99199,0,9, Never-married, Adm-clerical, Own-child, White,0,0,0,36, United-States,0
1,24, Local-gov,452640,0,10, Never-married, Tech-support, Not-in-family, White,0,14344,0,50, United-States,1
0,48, Private,236858,0,7, Divorced, Other-service, Not-in-family, White,1,0,0,31, United-States,0
0,46, Self-emp-inc,201865,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,60, United-States,1
1,35, Private,268661,0,10, Married-civ-spouse, Sales, Husband, White,0,0,0,50, United-States,0
1,35, Federal-gov,475324,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,1
0,50, Private,117295,0,6, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,22, Private,65704,0,9, Never-married, Sales, Own-child, White,1,0,0,40, ?,0
0,45, Private,192835,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,0
0,62, Local-gov,76720,1,13, Married-civ-spouse, Prof-specialty, Wife, White,1,0,0,40, United-States,0
1,39, Local-gov,180686,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,1977,45, United-States,1
1,33, Local-gov,133876,0,9, Divorced, Craft-repair, Unmarried, White,0,0,0,40, United-States,0
1,22, Private,123727,0,10, Never-married, Handlers-cleaners, Not-in-family, White,1,0,0,30, United-States,0
0,50, Private,129956,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,48, United-States,1
1,25, Private,96268,0,7, Divorced, Exec-managerial, Unmarried, White,1,0,0,40, United-States,0
0,44, Private,317320,0,10, Divorced, Other-service, Unmarried, White,1,0,0,40, United-States,0
1,26, Private,86872,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,40, United-States,1
1,31, State-gov,100863,1,14, Divorced, Exec-managerial, Unmarried, White,1,0,0,50, United-States,1
0,56, Private,164332,0,9, Married-civ-spouse, Sales, Wife, White,1,0,0,15, United-States,0
0,49, Self-emp-not-inc,122584,0,4, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,0
0,49, Private,34377,0,8, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,1
0,46, Private,162030,0,9, Widowed, Adm-clerical, Unmarried, White,1,0,0,43, United-States,0
1,33, Private,199170,0,10, Never-married, Craft-repair, Not-in-family, Black,0,0,0,40, United-States,0
1,25, Private,470203,1,13, Never-married, Prof-specialty, Not-in-family, White,1,0,0,30, United-States,0
0,40, Private,266803,1,12, Divorced, Exec-managerial, Not-in-family, White,1,0,0,40, United-States,1
0,72, ?,188009,0,4, Divorced, ?, Not-in-family, White,0,0,0,30, United-States,0
1,32, State-gov,513416,1,14, Never-married, Prof-specialty, Not-in-family, White,0,0,0,10, United-States,0
0,44, Private,98211,1,13, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,55, United-States,0
0,48, Private,196107,0,9, Divorced, Adm-clerical, Not-in-family, White,1,0,0,30, United-States,0
1,17, Private,108273,0,6, Never-married, Sales, Own-child, White,1,0,0,12, United-States,0
0,50, Private,213290,1,11, Married-civ-spouse, Prof-specialty, Wife, White,1,0,1887,36, United-States,1
0,61, Private,96660,0,10, Married-civ-spouse, Adm-clerical, Wife, White,1,15024,0,34, United-States,1
1,22, Local-gov,412316,0,9, Never-married, Handlers-cleaners, Own-child, Black,0,0,0,40, United-States,0
1,17, Private,120068,0,7, Never-married, Handlers-cleaners, Own-child, White,0,0,0,17, United-States,0
0,49, Self-emp-inc,101722,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,60, United-States,1
1,26, Private,120268,0,9, Married-civ-spouse, Other-service, Husband, White,0,0,0,50, United-States,0
1,19, State-gov,144429,0,10, Never-married, Prof-specialty, Own-child, White,0,0,0,10, United-States,0
1,17, Private,271122,0,8, Never-married, Other-service, Own-child, White,1,0,0,16, United-States,0
1,38, Private,255621,0,9, Married-civ-spouse, Other-service, Husband, White,0,0,0,40, United-States,0
1,34, Local-gov,90934,1,11, Divorced, Protective-serv, Own-child, Asian-Pac-Islander,0,0,0,40, United-States,0
0,51, Private,162745,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,7298,0,50, United-States,1
0,48, Private,128460,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,42, United-States,1
0,63, Private,30813,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,50, United-States,1
1,19, Private,164585,0,9, Never-married, Machine-op-inspct, Own-child, White,1,0,0,40, United-States,0
0,73, Private,148003,0,10, Married-civ-spouse, Adm-clerical, Wife, White,1,20051,0,36, United-States,1
0,51, Private,215647,0,9, Divorced, Prof-specialty, Not-in-family, White,1,0,0,43, United-States,0
1,38, Private,300975,1,14, Married-civ-spouse, Other-service, Husband, Black,0,0,1485,40, ?,0
0,54, Private,421561,0,10, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,40, United-States,1
0,41, Private,149909,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,1848,40, United-States,1
0,65, ?,240857,1,13, Married-civ-spouse, ?, Husband, White,0,0,2377,40, United-States,1
1,36, Self-emp-not-inc,138940,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,4386,0,50, United-States,1
0,42, Private,66755,0,4, Married-civ-spouse, Craft-repair, Husband, Other,0,0,0,40, United-States,0
1,38, Private,103323,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,7688,0,40, United-States,1
1,20, ?,117222,0,10, Never-married, ?, Own-child, White,0,0,0,40, United-States,0
1,37, State-gov,29145,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,50, United-States,1
1,35, State-gov,184659,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,1485,40, United-States,1
0,51, Self-emp-not-inc,20795,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,23, Private,311376,1,11, Never-married, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
1,27, State-gov,122660,1,13, Never-married, Prof-specialty, Own-child, Black,1,0,0,40, United-States,0
1,19, ?,137578,0,10, Never-married, ?, Own-child, White,0,0,0,16, United-States,0
1,37, Private,193689,1,11, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,42, United-States,1
1,29, Private,144556,0,9, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,45, United-States,0
1,33, Private,228696,0,2, Married-civ-spouse, Craft-repair, Not-in-family, White,0,0,2603,32, Mexico,0
0,60, Private,184183,0,9, Divorced, Machine-op-inspct, Not-in-family, White,0,4650,0,40, United-States,0
1,22, Private,243178,1,13, Never-married, Adm-clerical, Own-child, White,0,0,0,20, United-States,0
1,22, ?,236330,0,10, Never-married, ?, Own-child, Black,0,0,1721,20, United-States,0
0,60, State-gov,190682,1,11, Widowed, Other-service, Not-in-family, Black,1,0,0,37, United-States,0
1,35, Private,233786,0,7, Separated, Other-service, Unmarried, White,0,0,0,20, United-States,0
0,45, Private,102202,1,11, Divorced, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
1,30, Private,95299,0,9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander,0,0,0,40, Vietnam,1
0,43, Self-emp-inc,240504,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,70, United-States,1
1,32, State-gov,169973,1,14, Never-married, Adm-clerical, Not-in-family, White,1,0,0,38, United-States,0
1,35, Private,144937,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,42, United-States,0
1,32, Private,211751,1,11, Divorced, Other-service, Unmarried, Black,1,0,0,40, United-States,0
0,61, Private,84587,1,11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander,0,0,0,40, United-States,1
0,40, State-gov,150874,1,14, Divorced, Exec-managerial, Unmarried, White,1,1506,0,40, United-States,0
1,20, ?,187332,0,6, Never-married, ?, Not-in-family, White,1,0,0,30, United-States,0
0,42, Self-emp-inc,188615,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,60, United-States,1
1,21, Private,119704,0,10, Never-married, Sales, Unmarried, White,1,0,0,35, United-States,0
1,21, Private,275190,0,10, Never-married, Sales, Own-child, White,1,0,0,20, United-States,0
1,26, Private,417941,1,13, Never-married, Exec-managerial, Not-in-family, White,1,0,0,40, United-States,0
1,36, State-gov,196348,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,60, United-States,1
1,24, Private,221955,1,13, Married-civ-spouse, Sales, Other-relative, White,0,0,0,40, United-States,0
0,47, Private,173938,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,57, United-States,1
0,51, Private,123429,1,12, Divorced, Tech-support, Not-in-family, White,0,0,0,30, United-States,0
0,65, ?,143732,0,9, Widowed, ?, Not-in-family, Black,1,0,0,40, United-States,0
0,61, Private,203126,1,13, Divorced, Priv-house-serv, Not-in-family, White,1,0,0,12, ?,0
0,67, Private,174693,0,10, Widowed, Sales, Not-in-family, White,1,0,0,25, Nicaragua,0
0,49, Private,357540,0,9, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,25, United-States,0
0,63, ?,29859,0,9, Married-civ-spouse, ?, Husband, White,0,0,1485,40, United-States,1
0,58, Private,314092,1,11, Married-civ-spouse, Craft-repair, Husband, White,0,0,1887,48, United-States,1
0,61, Private,280088,0,4, Divorced, Machine-op-inspct, Unmarried, White,1,0,0,40, United-States,0
1,36, Private,257380,0,9, Married-civ-spouse, Craft-repair, Husband, Black,0,0,0,35, United-States,0
1,19, Private,165306,0,10, Never-married, Tech-support, Other-relative, Asian-Pac-Islander,0,0,0,40, Vietnam,0
1,29, Self-emp-not-inc,109001,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,35, United-States,0
0,43, Private,266439,1,13, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,1887,40, United-States,1
0,60, Self-emp-not-inc,153356,0,9, Divorced, Sales, Not-in-family, Black,0,2597,0,55, United-States,0
1,21, Private,32950,0,10, Never-married, Sales, Unmarried, White,0,0,0,40, United-States,0
1,22, Private,182163,0,9, Separated, Sales, Unmarried, White,1,0,0,40, United-States,0
1,33, Private,188246,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,65, United-States,1
1,36, Private,297335,1,13, Never-married, Sales, Not-in-family, Asian-Pac-Islander,1,0,0,50, China,0
1,37, Private,108366,1,13, Never-married, Transport-moving, Not-in-family, White,0,0,0,46, United-States,0
1,35, Private,328301,1,12, Married-AF-spouse, Adm-clerical, Wife, White,1,0,0,40, United-States,0
1,17, Private,182158,0,6, Never-married, Priv-house-serv, Own-child, White,0,0,0,30, United-States,0
1,37, Private,169426,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,60, United-States,1
1,22, ?,330571,0,9, Never-married, ?, Not-in-family, White,1,0,0,45, United-States,0
1,28, Private,535978,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,1
0,42, Private,29393,0,10, Divorced, Machine-op-inspct, Not-in-family, White,1,0,0,40, United-States,0
0,57, Self-emp-inc,258883,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,5178,0,60, Hungary,1
1,26, Private,369166,0,10, Never-married, Farming-fishing, Other-relative, White,1,0,0,65, United-States,0
0,45, Local-gov,257855,0,7, Married-civ-spouse, Other-service, Husband, Black,0,0,0,50, United-States,0
1,32, Private,164197,1,13, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,44, United-States,1
0,63, Private,109517,0,10, Widowed, Adm-clerical, Unmarried, White,1,0,0,43, United-States,0
1,22, Private,112137,0,10, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander,1,0,0,20, South,0
